id,adult,overview,popularity,poster_path,name,vote_average,genre_ids,vote_count
5687,False,"Classic Saturday-morning cartoon series featuring magical blue elf-like creatures called Smurfs. The Smurfs, named for their personalities, inhabit a village of mushroom houses in an enchanted forest. These loveable creatures are led by Papa Smurf and live carefree... except for one major threat to their existance: Gargamel, an evil but inept wizard who lives in a stone-built house in the forest; and his feline companion, the equally nasty Azrael. ",138.371,/cezQyM5cO454vUdLiLOkv78K64D.jpg,The Smurfs,7.0,"[16, 10751, 10765, 10762, 35]",517
45789,False,"These are the stories of relationships taking place in the fictional five-star hotel Fürstenhof, located in Feldkirchen-Westerham near Rosenheim with the plot revolving around members of the family room area, the hotel owners, and employees.",401.9115,/jfFNydakwvbeACEwSd2Gh8UWtba.jpg,Sturm der Liebe,6.066,"[18, 10766]",38
4614,False,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has a shred of evidence connected to Navy and Marine Corps personnel, regardless of rank or position.",228.8967,/mBcu8d6x6zB1el3MPNl7cZQEQ31.jpg,NCIS,7.623,"[80, 18, 10759]",2366
116958,False,"The Young Bucks, Matt & Nick Jackson, along with Kenny ""The Cleaner"" Omega, make up The ELITE. Follow our adventures as WE RULE THE WORLD and dominate the professional wrestling business.",144.7007,/yt018aeDWJjZA3uxo5Rvr0N03i.jpg,Being The Elite,5.0,"[99, 35, 10764]",3
2261,False,"The Tonight Show Starring Johnny Carson is a talk show hosted by Johnny Carson under The Tonight Show franchise from 1962 to 1992. It originally aired during late-night. For its first ten years, Carson's Tonight Show was based in New York City with occasional trips to Burbank, California; in May 1972, the show moved permanently to Burbank, California. In 2002, The Tonight Show Starring Johnny Carson was ranked #12 on TV Guide's 50 Greatest TV Shows of All Time.",310.3908,/uSvET5YUvHNDIeoCpErrbSmasFb.jpg,The Tonight Show Starring Johnny Carson,7.465,[10767],85
85948,False,"The lives of the support crew serving on one of Starfleet's least important ships, the U.S.S. Cerritos, in 2380. Ensigns Mariner, Boimler, Rutherford and Tendi have to keep up with their duties and their social lives, often while the ship is being rocked by a multitude of sci-fi anomalies.",151.5293,/i7Em3r7KCyNfkOwMkyqN8UMvK8S.jpg,Star Trek: Lower Decks,7.61,"[10765, 16, 35]",374
60554,False,"Set between the events of Star Wars: Episodes III and IV, the story unfolds during a dark time when the evil Galactic Empire is tightening its grip of power on the galaxy. Imperial forces have occupied a remote planet and are ruining the lives of its people. The motley but clever crew of the starship Ghost — cowboy Jedi Kanan, ace pilot Hera, street-smart teenager Ezra, the “muscle” Zeb, warrior firebrand Sabine, and cantankerous old astromech droid Chopper — is among a select few who are brave enough to stand against the Empire. Together, they will face threatening new villains, encounter colorful adversaries, embark on thrilling adventures, and become heroes with the power to ignite a rebellion.",317.5775,/jmgR8330sKEJehr27rQ3bODnrlP.jpg,Star Wars Rebels,7.7,"[10759, 16, 10765]",903
64614,False,"What to expect: interviews, musical performances, a fierce band, surprising stories and most of all, guests who are more than happy to play along and follow Éric Salvail on his beautifully crazy tangents!",199.0127,/60LW30jI1P86aNRYzn3fk6UumBN.jpg,En mode Salvail,2.0,"[35, 10767]",2
1431,False,"A Las Vegas team of forensic investigators are trained to solve criminal cases by scouring the crime scene, collecting irrefutable evidence and finding the missing pieces that solve the mystery.",223.764,/i5hmoRjHNWady4AtAGICTUXknKH.jpg,CSI: Crime Scene Investigation,7.64,"[80, 18, 9648]",1297
2288,False,"Due to a political conspiracy, an innocent man is sent to death row and his only hope is his brother, who makes it his mission to deliberately get himself sent to the same prison in order to break the both of them out, from the inside out.",271.2122,/5E1BhkCgjLBlqx557Z5yzcN0i88.jpg,Prison Break,8.083,"[10759, 80, 18]",5459
95226,False,,232.4589,/uA6Waea7ozD7OEXNGaSqPtydPdd.jpg,Champs-Elysées,6.286,[10767],7
115992,False,"Welcome to The Damage Report with John Iadarola, your daily breakdown of the true threats and challenges facing our country and our world. John Iadarola hosts an unflinching, no-holds-barred look at the damage the Trump administration is causing.",294.3901,/ckJWPg2f9F0oJSvjInHi4Mk6Lrz.jpg,The Damage Report with John Iadarola,7.5,[10763],2
2637,False,"Amateur chefs compete against each other by hosting a dinner party for the other contestants. Each competitor then rates the host's performance with the winner winning a £1,000 cash prize. An element of comedy is added to the show through comedian Dave Lamb, who provides a dry and ""bitingly sarcastic"" narration.",179.5125,/enFfviWZwnIKn9DhyMa7cXqKx6Q.jpg,Come Dine with Me,5.0,[10764],31
46262,False,A young African-American girl aspires to be a doctor like her mom.,230.0723,/eeGWJaFkxX0vvOFFpNFXrh9QVxl.jpg,Doc McStuffins,5.946,"[16, 10762, 10751]",65
102758,False,"Photographer and director Sam Jones sits down with the myriad professionals of television and movies, and other celebrities (great skateboarders, for example), to discuss their development before fame, their passions beyond their careers, and gives them a space to open up about their insight into their business and their own abilities. Filmed in black and white, with a few deep cushion chairs and sparse set, the show relies on Sam's ability to relate to the guests and their will to speak freely with him.",131.3331,/wFzCudeLabyjvwh0n5C9rEtCqVy.jpg,Off Camera with Sam Jones,4.0,[10767],4
106,False,"The Andy Griffith Show is an American sitcom first televised on CBS between October 3, 1960 and April 1, 1968. Andy Griffith portrays the widowed sheriff of the fictional small community of Mayberry, North Carolina. His life is complicated by an inept, but well-meaning deputy, Barney Fife, a spinster aunt and housekeeper, Aunt Bee, and a precocious young son, Opie. Local ne'er-do-wells, bumbling pals, and temperamental girlfriends further complicate his life. Andy Griffith stated in a Today Show interview, with respect to the time period of the show: ""Well, though we never said it, and though it was shot in the '60s, it had a feeling of the '30s. It was when we were doing it, of a time gone by.""

The series never placed lower than seventh in the Nielsen ratings and ended its final season at number one. It has been ranked by TV Guide as the 9th-best show in American television history. Though neither Griffith nor the show won awards during its eight-season run, series co-stars Knotts and Bavier accumulated a combined total of six Emmy Awards. The show, a semi-spin-off from an episode of The Danny Thomas Show titled ""Danny Meets Andy Griffith"", spawned its own spin-off series, Gomer Pyle, U.S.M.C., a sequel series, Mayberry R.F.D., and a reunion telemovie, Return to Mayberry. The show's enduring popularity has generated a good deal of show-related merchandise. Reruns currently air on TV Land, and the complete series is available on DVD. All eight seasons are also now available by streaming video services such as Netflix.",348.1834,/smOam7qXPnqlfDlMx4I0UxK5ULB.jpg,The Andy Griffith Show,7.622,"[35, 10751]",152
502,False,"On a special inner city street, the inhabitants—human and muppet—teach preschoolers basic educational and social concepts using comedy, cartoons, games, and songs.",214.1416,/14k9BfZ2p4rQBMeJ5crKTfUZVwD.jpg,Sesame Street,7.09,"[10762, 35]",261
651,False,America's popular television News magazine in which an ever changing team of CBS News correspondents contribute segments ranging from hard news coverage to politics to lifestyle and pop culture.,224.0492,/qDSKxeHoN9pvVChXXc2YZN4KwBJ.jpg,60 Minutes,6.651,[10763],73
36062,False,"Best Friends follows the life of a group of friends at their high school ‘Spangalis College’. Inside and outside of school exciting and challenging experiences take place. Growing up is never easy; every character has its own, unique story of love, friendship, loneliness, sorrow, discovery. There is drama and joy in school, family, teachers, parents, divorce, bullying, and always dreams for the future.",220.6705,/2bH7QQ7WQfnbt1CWiX8BE5E2V4t.jpg,Best Friends,3.0,"[35, 18, 10766]",6
41149,False,"A team of inspectors investigates murders in and around the small Upper Bavarian town of Rosenheim, and they still have plenty of time to see idyllic landscapes and luxurious pre-alpine villas and enjoy sumptuous Bavarian fare with beer.",264.7763,/kAhi0xY6gIEMvHtmChC44pBwOWG.jpg,Die Rosenheim-Cops,6.5,"[80, 35]",24
15226,False,"The first thrilling investigative series on Indian Television, is today one of the most popular shows on Sony Entertainment Television. Dramatic and absolutely unpredictable, Crime Investigation Department (C.I.D.) has captivated viewers over the last eleven years and continues to keep audiences glued to their television sets with its thrilling plots and excitement. Also interwoven in its fast-paced plots are the personal challenges that the C.I.D. team faces with non-stop adventure, tremendous pressure and risk, all in the name of duty. The series consists of hard-core police procedural stories dealing with investigation, detection and suspense. The protagonists of the serial are an elite group of police officers belonging to the Crime Investigation Department of the police force, led by ACP Pradyuman.",259.8517,/26uEr3docGiJVEDlqepAjf99Vlq.jpg,C.I.D.,6.1,"[10759, 80, 18, 9648]",23
128078,False,"Judge Mablean Ephriam, who presided over ""Divorce Court"" from 1999-2006 as the first star of the revived version of the show, returns to the courtroom genre with his half-hour series that deals with life and the law. The former Los Angeles-based prosecutor takes on the typical cases that are found on TV court shows. The arbitrator says that her show ""will be life because everything we do, it involves the law.""",145.2231,/8JPHiitwbMUigXqsuqRSFRGbE7g.jpg,Justice with Judge Mablean,3.0,"[10764, 18]",2
47480,False,"The iconic cat and mouse rivals are back in a fresh take on the classic series. Preserving the look, characters and sensibility of the original, this series shines a brightly colored, high-definition lens on the madcap slapstick and never-ending battle that has made Tom and Jerry two of the most beloved characters of all time.",351.7087,/41EWXLXTZO4MLb2BL28mWZuydyq.jpg,The Tom and Jerry Show,7.3,"[10751, 16, 35, 10762]",96
70672,False,"Male celebs play make-believe as high schoolers, welcoming star transfer students every week and engaging in battles of witty humor and slapstick.",230.2613,/2jIi55JtYKJTL1km8qHMuUilOWo.jpg,Men on a Mission,7.514,"[10764, 35]",35
12450,False,The United States Steel Hour is an anthology series which brought hour-long dramas to television from 1953 to 1963. The television series and the radio program that preceded it were both sponsored by the United States Steel Corporation.,195.1415,/15Lz0tLjmTswcp46Buc3jxvhUoL.jpg,The United States Steel Hour,6.2,[],5
17887,False,"7de Laan is an extraordinary microcosm where good and bad, evil and wholesome characters find themselves forming part of a wholesome community where no matter what – everyone counts and everyone cares…",222.2288,/vQcC4Kcx0ZEXxmj0gUrfkFR14LU.jpg,7de Laan,5.0,[10766],1
11890,False,"Goede tijden, slechte tijden, also known as GTST, is the longest-running Dutch soap opera,  revolving around the lives of the families Alberts, Sanders, De Jong, Van Houten and Bouwhuis. It all takes place in the fictional town of Meerdijk.",190.5188,/p1oXgtJ0q0wAcEp3tHA5DpiynxL.jpg,"Goede Tijden, Slechte Tijden",5.1,[10766],18
37606,False,"The life of Gumball Watterson, a 12-year old cat who attends middle school in Elmore. Accompanied by his pet, adoptive brother, and best friend Darwin Watterson, he frequently finds himself involved in various shenanigans around the city, during which he interacts with various family members: Anais, Richard, and Nicole Watterson, and other various citizens.",188.8614,/VYnnyA2hyxi3VUPgCA71mMtt69.jpg,The Amazing World of Gumball,8.494,"[16, 10751, 10765, 35]",1535
224,False,"BBC's football highlights and analysis.

""The longest-running football television programme in the world"" as recognised by Guinness World Records in 2015.",153.8467,/paRFRd11WlFOxVbGnzjjCBym7FW.jpg,Match of the Day,7.511,"[10767, 10763]",47
2299,False,Nick Cannon and an A-list celebrity lead a team of improv comedians as they compete against each other.,123.7869,/9I00u4M54u5tulUQT6qVFOZKMvt.jpg,Nick Cannon Presents: Wild 'N Out,8.1,[35],65
